ORIGIN	FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
EUROPE	1451	NA12778_CEU_EUROPE	0.0122808	0.00562758	0.00205812	-0.0135669	-0.0203615	-0.00601705	-0.0292171	-0.0289226	0.0101477	-0.0153214
EUROPE	1454	NA12812_CEU_EUROPE	0.00938347	0.00714203	0.0026233	-0.0203834	-0.0110698	-0.012708	0.0114036	-0.0394023	0.0133298	-0.0195925
EUROPE	1454	NA12813_CEU_EUROPE	0.0127301	0.00705165	0.000273606	-0.0119532	-0.00201682	0.0126245	-0.0210442	0.0391682	0.0135536	0.000229244
EUROPE	1454	NA12814_CEU_EUROPE	0.0143997	0.0100321	0.00263987	-0.00539975	0.0373111	-0.0197832	-0.0559047	-0.0105555	-0.001511	0.000100161
EUROPE	1454	NA12815_CEU_EUROPE	0.0151453	0.00580276	-0.000930179	-0.0126855	0.0311631	0.00422687	0.00329754	-0.00401149	-0.0287463	-0.014782
EUROPE	1456	NA12827_CEU_EUROPE	0.0134624	0.00706826	-0.00229923	-0.0136955	0.0016742	0.004409	0.00992169	-0.00178641	-0.0255082	0.0139669
EUROPE	1456	NA12828_CEU_EUROPE	0.0107614	0.00806644	0.000700007	-0.0141655	-0.020739	-0.00234586	-0.00149466	0.00117269	-0.0401756	-0.0051285
EUROPE	1456	NA12829_CEU_EUROPE	0.012297	0.00804321	0.00314698	-0.00812863	0.0265716	-0.0160087	-0.0154347	-0.0239041	0.0121191	0.00723872
EUROPE	1456	NA12830_CEU_EUROPE	0.00921924	0.00571346	0.00159528	-0.0112765	-0.00404656	0.00176011	-0.0203136	-0.00865434	-0.00378523	0.00642325
EUROPE	1458	NA12842_CEU_EUROPE	0.0123816	0.00596332	0.00164167	-0.0133564	0.0146481	0.00614088	0.00685536	0.00880311	-0.0254202	-0.00146995
EUROPE	1459	NA12872_CEU_EUROPE	0.00957698	0.00758797	0.000921665	-0.0148166	0.0254834	0.0103627	0.0131566	0.00200083	-0.0188404	-0.011382
EUROPE	1459	NA12873_CEU_EUROPE	0.0116522	0.00588722	0.00198194	-0.00793767	0.0537475	-0.0175897	-0.0483601	-0.00775589	-0.0150258	0.0128732
EUROPE	1459	NA12874_CEU_EUROPE	0.00981554	0.00659136	0.000633063	-0.0212583	-0.0083593	-0.0118124	0.00780265	-0.0304857	-0.00484655	0.0288254
EUROPE	1459	NA12875_CEU_EUROPE	0.0118362	0.00392698	7.95E-05	-0.0169973	0.0157555	0.00414807	0.00474406	0.0115739	-0.00892528	-0.00392329
EUROPE	1463	NA12889_CEU_EUROPE	0.011263	0.00667057	0.00641552	-0.0095764	0.0266526	-0.0114877	-0.0329559	-0.0272662	-0.0137327	-0.00664169
EUROPE	1463	NA12890_CEU_EUROPE	0.00937576	0.00705172	0.00125613	-0.00207728	-0.0280096	-0.0080984	-0.0360733	0.00626403	0.00956214	-0.00630923
EUROPE	1463	NA12891_CEU_EUROPE	0.0105028	0.00727771	0.00244694	-0.00644105	0.0520233	0.000707766	-0.0134179	-0.000938614	-0.015388	0.0110229
EUROPE	1463	NA12892_CEU_EUROPE	0.0118091	0.00819298	0.00133685	-0.0190314	-0.0173656	0.0011486	-0.000461343	-0.0101264	-0.0153436	0.0169998
EUROPE	NA20502	NA20502_TSI_EUROPE	0.0136729	0.00562731	0.00188893	-0.0202097	-0.00240455	-0.00489888	-5.91E-05	-0.0278476	-0.0338362	-0.0170576
EUROPE	NA20504	NA20504_TSI_EUROPE	0.0115893	0.00513042	0.00044574	-0.0239718	-0.00645737	0.00525851	-0.00519713	-0.00764966	-0.00366493	-0.0114533
EUROPE	NA20505	NA20505_TSI_EUROPE	0.0137536	0.00791294	2.42E-05	-0.0151574	-0.0035429	0.00335746	0.00491058	-0.0144846	-0.00793999	-0.00335621
EUROPE	NA20506	NA20506_TSI_EUROPE	0.0139152	0.00482134	0.00285759	-0.0273452	0.0286252	0.0179296	0.0189205	0.00102751	0.0031505	0.0133042
EUROPE	NA20508	NA20508_TSI_EUROPE	0.0129899	0.00331281	0.00293932	-0.026576	0.0134963	-0.00512342	0.0123804	0.0218938	-0.00811589	-0.00564706
EUROPE	NA20509	NA20509_TSI_EUROPE	0.0127194	0.00456604	0.000829643	-0.0203984	0.00552935	0.0158122	0.0103089	0.0121831	0.00916912	-0.00749615
EUROPE	NA20510	NA20510_TSI_EUROPE	0.0110768	0.00675663	0.00220359	-0.0269467	0.00367261	0.00959422	0.00153038	0.00747817	-0.00903712	0.00141276
EUROPE	NA20512	NA20512_TSI_EUROPE	0.012745	0.00650149	0.000328186	-0.0233649	-0.011529	-0.00248643	-0.0123963	-0.0138974	-0.0199083	0.00178802
EUROPE	NA20516	NA20516_TSI_EUROPE	0.0130619	0.00535583	0.00368371	-0.0268224	-0.0106853	0.00138646	0.00727182	-0.0284702	-0.00452553	0.000543945
EUROPE	NA20517	NA20517_TSI_EUROPE	0.0123233	0.00603894	0.00336401	-0.0304169	-0.025845	-0.00332783	-0.0244112	-0.00385745	-0.00605563	0.0104294
EUROPE	NA20518	NA20518_TSI_EUROPE	0.0157065	0.00871504	0.000198824	-0.00449962	0.0153699	-0.0111746	-0.0403463	-0.0167499	-0.0233609	0.0177197
EUROPE	NA20519	NA20519_TSI_EUROPE	0.0127505	0.00754561	0.00394602	-0.0240535	-0.00276799	0.0110611	0.000753686	-0.0178528	0.00708058	-0.0299392
EUROPE	NA20520	NA20520_TSI_EUROPE	0.0135682	0.00361627	-0.00322642	-0.0181674	-0.0110646	0.00769357	0.00613105	-0.0285863	-0.000417939	-0.00516922
EUROPE	NA20521	NA20521_TSI_EUROPE	0.0149561	0.00775224	0.00340351	-0.0213036	0.00421439	0.00239564	-0.00401894	-0.00179929	-0.00114888	-0.0110854
EUROPE	NA20522	NA20522_TSI_EUROPE	0.0122131	0.00681789	0.00125029	-0.0154648	-0.00232226	0.0014471	0.00111742	0.0105931	-0.00256107	-0.0355572
EUROPE	NA20524	NA20524_TSI_EUROPE	0.0136066	0.00672194	0.000116886	-0.0196126	-0.00499496	-0.00204979	-0.00665518	-0.000662658	-0.0125122	0.0182638
EUROPE	NA20525	NA20525_TSI_EUROPE	0.0106366	0.00524319	-0.000266481	-0.0248872	0.00835737	0.00581528	0.0211472	0.00108151	-0.0190801	-0.0093517
EUROPE	NA20527	NA20527_TSI_EUROPE	0.0127485	0.00593819	0.00439585	-0.0140669	0.0270271	-0.00473361	-0.0357671	-0.00197939	-0.000895679	0.0046865
EUROPE	NA20528	NA20528_TSI_EUROPE	0.010768	0.00574984	0.00408959	-0.0142718	-0.0148513	0.0121538	-0.00615668	-0.0216276	0.0129728	0.00797394
EUROPE	NA20529	NA20529_TSI_EUROPE	0.0117207	0.00469846	-0.00152668	-0.0211189	-0.0192663	0.000908312	-0.0136171	-0.0150306	0.00135896	0.00256675
EUROPE	NA20530	NA20530_TSI_EUROPE	0.0128362	0.00579099	0.00412474	-0.0162115	0.0253821	0.00994673	-0.0122845	0.00499177	0.00026537	-0.0127638
EUROPE	NA20531	NA20531_TSI_EUROPE	0.0137797	0.00712432	0.00220273	-0.0245254	-0.0183029	-0.00381236	0.0156075	-0.0352434	0.0113542	0.0115997
EUROPE	NA20534	NA20534_TSI_EUROPE	0.0123038	0.0096628	0.00128628	-0.0195702	-0.0138069	-0.0037143	-0.0213002	-0.0115741	-0.0183877	0.00905573
EUROPE	NA20535	NA20535_TSI_EUROPE	0.0120422	0.00686191	-0.000960432	-0.0137365	0.0122717	-0.000659922	-0.0115841	-0.0111783	-0.0198168	0.00457613
EUROPE	NA20538	NA20538_TSI_EUROPE	0.0111958	0.00608002	0.00102394	-0.0195904	-0.0121383	0.0127723	-0.00274185	-0.0163166	0.0146222	0.000791952
EUROPE	NA20539	NA20539_TSI_EUROPE	0.0130791	0.0069945	-0.000530575	-0.0156454	0.0294435	-0.00842867	-0.0289403	-0.0100162	-0.00557802	0.0252958
EUROPE	NA20540	NA20540_TSI_EUROPE	0.0111654	0.00942903	0.00212179	-0.0274621	-0.016089	-0.00839402	-0.00768664	-0.0154856	-0.00730387	-0.0223887
EUROPE	NA20541	NA20541_TSI_EUROPE	0.0134317	0.00431435	0.000460286	-0.0140461	0.0326539	0.0101947	0.0136057	-0.0125003	-0.0102405	0.0325406
EUROPE	NA20542	NA20542_TSI_EUROPE	0.00965109	0.00578786	0.00278561	-0.0162843	0.0113388	0.0066306	-0.00136553	0.00266651	0.0083317	-0.0104427
EUROPE	NA20543	NA20543_TSI_EUROPE	0.0125407	0.0034125	0.00172497	-0.0160671	0.0192966	0.0134391	0.0159458	0.00571609	-0.0223572	0.0311993
EUROPE	NA20544	NA20544_TSI_EUROPE	0.0139356	0.0051628	0.00165071	-0.0223984	0.00265509	0.0167799	0.00508622	0.00508174	0.00853562	-0.00337181
EUROPE	NA20581	NA20581_TSI_EUROPE	0.0125912	0.00630731	0.00119691	-0.0196366	0.0010978	0.00808319	0.00400831	0.00504182	-0.00743639	-0.0177488
EUROPE	NA20582	NA20582_TSI_EUROPE	0.0116082	0.0056478	0.00245587	-0.0277329	-0.00528086	0.00389885	-0.00859051	-0.00532401	-0.0228868	0.00574818
EUROPE	NA20586	NA20586_TSI_EUROPE	0.0121254	0.0058409	0.000881646	-0.0250699	0.0268805	0.0119893	0.0163953	-0.00173351	-0.0067242	-0.0031289
EUROPE	NA20588	NA20588_TSI_EUROPE	0.0135247	0.00573505	0.00396671	-0.0237353	0.0207849	0.0224444	0.0151739	-0.00571664	-0.00244926	-0.00266696
EUROPE	NA20589	NA20589_TSI_EUROPE	0.0127572	0.00494127	-0.00151371	-0.0136594	-0.0131004	0.0145305	0.0132807	-0.0162573	0.00116372	0.0112476
EUROPE	NA20752	NA20752_TSI_EUROPE	0.0128428	0.00644243	0.00150519	-0.023612	-0.00158566	0.0139332	0.00752224	0.0157238	-0.00691348	-0.0085357
EUROPE	NA20753	NA20753_TSI_EUROPE	0.0120121	0.00609495	0.00113275	-0.0283817	-0.00714073	0.0233433	0.00477413	-0.0220322	-0.00536811	-0.0116367
EUROPE	NA20754	NA20754_TSI_EUROPE	0.0102327	0.00753002	0.00292525	-0.0218789	-0.0110851	-0.0150864	0.00396449	-0.0152617	-0.0177922	0.0172502
EUROPE	NA20755	NA20755_TSI_EUROPE	0.0126783	0.00353426	0.000230405	-0.0186034	-0.00351036	0.00722588	0.000388281	-0.00219959	-0.00275946	-0.000901044
EUROPE	NA20756	NA20756_TSI_EUROPE	0.0138033	0.00498064	0.000515375	-0.0191241	-0.00268621	-0.00865969	-0.00634572	-0.0120795	0.0076229	0.0222132
EUROPE	NA20757	NA20757_TSI_EUROPE	0.0113123	0.0031643	0.00171758	-0.0147386	-0.0131271	0.0165904	-0.00018528	-0.0126268	0.0275732	-0.00892131
EUROPE	NA20758	NA20758_TSI_EUROPE	0.0153985	0.00421916	0.000787097	-0.026542	0.0237626	0.0197681	0.00794679	0.015383	-0.0257817	0.00219606
EUROPE	NA20760	NA20760_TSI_EUROPE	0.0130004	0.00987381	0.00272392	-0.0214541	0.00326659	0.00430163	0.00290279	0.00894298	-0.022532	-0.0190609
EUROPE	NA20761	NA20761_TSI_EUROPE	0.0117079	0.00665771	0.00325998	-0.0137732	-0.00113256	0.00119734	-0.0178537	-0.00761876	0.00651381	0.000982144
EUROPE	NA20765	NA20765_TSI_EUROPE	0.0126712	0.00270785	0.000649344	-0.0233604	-0.0120148	0.00107698	0.0055472	-0.0035559	-0.0287162	0.00482088
EUROPE	NA20766	NA20766_TSI_EUROPE	0.0111355	0.00497859	0.00195428	-0.030178	-0.0161024	0.000678548	0.0030736	-0.0217818	-0.0308751	0.00860473
EUROPE	NA20768	NA20768_TSI_EUROPE	0.0142308	0.00785406	0.00155002	-0.0223526	-0.0160348	0.000908354	-0.0028265	-0.0125141	0.00111691	-0.00652357
EUROPE	NA20769	NA20769_TSI_EUROPE	0.0122115	0.000570867	0.00301327	-0.0195792	-0.00984261	-0.00255584	-0.0108573	-0.0091736	0.0076587	0.0128069
EUROPE	NA20770	NA20770_TSI_EUROPE	0.0102359	0.00366149	0.00424323	-0.0215115	-0.0124083	0.00215079	0.0121329	-0.0258741	0.033348	-0.00488796
EUROPE	NA20771	NA20771_TSI_EUROPE	0.0120058	0.0050134	0.00178803	-0.0207824	0.0263407	0.0307867	0.0139166	0.0196829	0.00107938	-0.00629606
EUROPE	NA20772	NA20772_TSI_EUROPE	0.0125656	0.00262606	-0.00174695	-0.0206102	-0.0226958	0.000669531	-0.0171267	-0.0146496	-0.0202937	-0.0182921
EUROPE	NA20773	NA20773_TSI_EUROPE	0.0131347	0.00448336	0.00312055	-0.0151382	0.0121233	0.0117532	-0.00545591	-0.00713058	0.0104494	0.0154867
EUROPE	NA20774	NA20774_TSI_EUROPE	0.0116122	0.0042252	-0.000308701	-0.019088	-0.0152195	-5.51E-05	-0.00209853	-0.0275278	-0.00153409	0.0127994
EUROPE	NA20775	NA20775_TSI_EUROPE	0.0141509	0.00478421	0.00438205	-0.0206886	-0.00582176	0.0183245	0.00713543	-0.0020967	-0.00552407	-0.00200004
EUROPE	NA20778	NA20778_TSI_EUROPE	0.013935	0.00644228	0.00178523	-0.0131188	0.0271548	-0.0174769	-0.0332557	-0.010687	-2.10E-05	-0.0121303
EUROPE	NA20783	NA20783_TSI_EUROPE	0.0152809	0.00206671	-0.00151967	-0.0269393	0.0289953	0.0191006	0.0155307	0.0109093	0.00403434	0.000175693
EUROPE	NA20785	NA20785_TSI_EUROPE	0.0103914	0.00527371	0.00394644	-0.0168333	-0.00826509	0.00111607	-0.00875159	-0.00390061	-0.00575535	-0.0010173
EUROPE	NA20786	NA20786_TSI_EUROPE	0.00902264	0.00704333	3.18E-05	-0.021629	-0.0147111	0.00534282	-0.00186759	-0.0158617	-0.0156695	2.27E-05
EUROPE	NA20787	NA20787_TSI_EUROPE	0.0146244	0.0052506	0.0020194	-0.0328914	-0.00467949	0.00391756	0.0154996	0.00200583	0.005998	-0.0186732
EUROPE	NA20790	NA20790_TSI_EUROPE	0.0133785	0.00341062	0.00177548	-0.0169075	0.0234009	0.00708702	-0.00772036	0.0133727	-0.00737646	-0.00532733
EUROPE	NA20792	NA20792_TSI_EUROPE	0.0123132	0.00813187	-0.000563502	-0.0258635	-0.0202114	-0.0184177	-0.00657671	-0.0292921	-0.0196182	0.00460776
EUROPE	NA20795	NA20795_TSI_EUROPE	0.0115743	0.00477068	0.00247416	-0.0191639	0.000631187	0.0206113	0.00117216	-0.0135564	-0.0149385	-0.0194161
EUROPE	NA20796	NA20796_TSI_EUROPE	0.011367	0.00889105	0.000880763	-0.00847694	0.0175138	-0.00667605	-0.0289347	-0.024354	0.016229	0.00417949
EUROPE	NA20797	NA20797_TSI_EUROPE	0.0126029	0.00326922	0.00134699	-0.0185051	0.00115945	0.00691115	0.00254979	-0.0111138	0.0136449	-0.0104397
EUROPE	NA20799	NA20799_TSI_EUROPE	0.0119602	0.00524238	0.00238137	-0.00995698	-0.00751061	-0.000775721	-0.00307553	-0.0166364	-0.0103062	0.00677708
EUROPE	NA20800	NA20800_TSI_EUROPE	0.0131338	0.00516223	0.0035042	-0.0185032	0.0128719	0.0231806	0.00148612	0.024356	-0.0126023	0.00632761
EUROPE	NA20801	NA20801_TSI_EUROPE	0.0137811	0.00723493	-0.000527131	-0.0131874	0.000278283	0.0132931	-0.00864851	-0.00734219	0.00555948	0.00912337
EUROPE	NA20802	NA20802_TSI_EUROPE	0.0130695	0.00601912	0.00230159	-0.0202726	0.0104915	0.0229951	0.00342704	0.00992767	-0.00976185	0.00941705
EUROPE	NA20803	NA20803_TSI_EUROPE	0.0135529	0.00604583	0.00123357	-0.0200022	-0.00735883	0.0125049	-0.0264014	0.016688	0.00883941	0.0154127
EUROPE	NA20804	NA20804_TSI_EUROPE	0.0145047	0.00605467	0.00200345	-0.0223678	-0.0140679	0.00318073	0.00266732	-0.0245431	0.00245035	-0.0174338
EUROPE	NA20805	NA20805_TSI_EUROPE	0.0107837	0.00458269	0.00827582	-0.0215131	-0.0163132	0.00978256	-0.00406378	-0.0264169	0.0124075	-0.0122209
EUROPE	NA20806	NA20806_TSI_EUROPE	0.0123562	0.00460706	0.00109352	-0.008805	0.00572143	-0.00430664	-0.0228727	-0.0232001	-0.0104788	0.0266658
EUROPE	NA20807	NA20807_TSI_EUROPE	0.0166527	0.00739756	0.00403646	-0.0118095	0.0365536	-0.00123061	-0.0305329	-0.011572	-0.00277677	-0.00621756
EUROPE	NA20808	NA20808_TSI_EUROPE	0.0138666	0.0044758	0.00197371	-0.0129794	-0.00982314	0.0105324	-0.0129157	-0.0193746	0.00282772	0.0064389
EUROPE	NA20809	NA20809_TSI_EUROPE	0.0140075	0.00527284	0.00163074	-0.00322071	0.000674357	-0.00538368	-0.0428707	0.0213225	0.00165559	-0.0128142
EUROPE	NA20810	NA20810_TSI_EUROPE	0.00882496	0.00421136	0.00361282	-0.0231535	-0.00823239	0.00182946	0.00174213	-0.0160806	-0.010813	0.0184146
EUROPE	NA20811	NA20811_TSI_EUROPE	0.0112434	0.00778137	-0.00069309	-0.0254745	0.00635659	0.0080977	0.0104931	-0.000473148	0.0116926	-0.0121875
EUROPE	NA20812	NA20812_TSI_EUROPE	0.0127083	0.00505094	0.00226688	-0.0275568	-0.00357391	0.0148627	-0.0109293	-0.000857046	0.00606186	-0.00283414
EUROPE	NA20813	NA20813_TSI_EUROPE	0.0131207	0.00893691	0.00547623	-0.0273022	0.0156067	0.000485465	-0.0138429	-0.0117454	-0.0154474	-0.0156821
EUROPE	NA20815	NA20815_TSI_EUROPE	0.0116921	0.00878059	0.00279197	-0.0217235	-0.0128951	0.00661492	-0.016348	-0.01237	-0.0135271	0.00638365
EUROPE	NA20816	NA20816_TSI_EUROPE	0.0121652	0.00739246	0.0030968	-0.013872	-0.0195424	-0.00655799	-0.00613171	-0.02717	-0.00772054	-0.0186731
EUROPE	NA20818	NA20818_TSI_EUROPE	0.0108238	0.00694941	0.00228542	-0.0336962	-0.0133389	-0.00185187	0.00942898	-0.0164011	-0.043862	0.0274191
EUROPE	NA20819	NA20819_TSI_EUROPE	0.0107208	0.00652977	0.000894267	-0.0226635	-0.0172103	-0.0156985	0.00226193	-0.0192435	-0.0122459	0.0124985
EUROPE	NA20826	NA20826_TSI_EUROPE	0.0132621	0.0027678	-0.00197935	-0.0227474	0.00603308	0.00720369	0.0162057	0.00707641	0.00781326	-0.0252056
EUROPE	NA20828	NA20828_TSI_EUROPE	0.0122607	0.00666537	0.00292786	-0.0174901	-0.0125441	0.00372167	-0.00538381	-0.01162	0.0193476	-0.0066397
ASIA_hap	NA17962	NA17962_CHD_ASIA	-0.013539	-0.0118532	0.043583	0.00314941	-0.016657	0.0103564	-0.00853361	0.00870131	0.000700858	0.00302502
ASIA_hap	NA17965	NA17965_CHD_ASIA	-0.0140467	-0.0117431	0.0460599	0.00941524	0.00620547	0.0135404	-0.000550251	0.00922887	0.0151841	-0.0128904
ASIA_hap	NA17966	NA17966_CHD_ASIA	-0.0139798	-0.0117319	0.0505368	0.0108216	4.23E-05	0.00405772	0.0019032	-0.00129781	-0.0110499	-0.0264834
ASIA_hap	NA17968	NA17968_CHD_ASIA	-0.0140122	-0.012853	0.0429675	0.00687719	0.0101889	0.00220494	-0.00946239	-0.00127962	0.0248664	-0.0146704
ASIA_hap	NA17969	NA17969_CHD_ASIA	-0.0134285	-0.0107917	0.0465265	0.00443903	0.0195005	0.00567092	0.0121625	0.0155815	-0.0100196	-0.011646
ASIA_hap	NA17970	NA17970_CHD_ASIA	-0.0137935	-0.0116447	0.0470683	-0.00370753	-0.00178043	0.0178282	-0.00881373	-0.00583822	0.0190551	-0.0173404
ASIA_hap	NA17972	NA17972_CHD_ASIA	-0.0139987	-0.0112651	0.0426206	0.000808987	-0.0128944	0.0188715	0.0044997	-0.0108781	0.00324455	-0.0178772
ASIA_hap	NA17974	NA17974_CHD_ASIA	-0.0141913	-0.0118792	0.0435832	0.00475225	0.0214711	0.0119605	0.0216307	0.00361924	0.00968359	-0.0126185
ASIA_hap	NA17975	NA17975_CHD_ASIA	-0.0163115	-0.00902336	0.0431781	0.00593178	0.000999073	0.0124704	-0.0121056	-0.00389941	0.0147477	-0.0184423
ASIA_hap	NA17976	NA17976_CHD_ASIA	-0.0142146	-0.0120358	0.0445754	0.00337956	-0.00124068	0.0227994	0.00795665	0.0102745	-0.00202715	-0.0220561
ASIA_hap	NA17977	NA17977_CHD_ASIA	-0.014219	-0.0121356	0.0489222	0.0115337	0.00570583	0.00910997	-0.0083826	-0.00368662	0.0109562	-0.00208211
ASIA_hap	NA17979	NA17979_CHD_ASIA	-0.0133194	-0.0158847	0.0501057	0.00985313	-0.0134227	-0.00108773	-0.00164252	-0.0149049	0.0188476	-0.00410242
ASIA_hap	NA17980	NA17980_CHD_ASIA	-0.0140807	-0.0126142	0.0441653	0.00635885	-0.0104359	0.0150416	-0.00641757	-0.00812353	0.00731276	0.0147774
ASIA_hap	NA17981	NA17981_CHD_ASIA	-0.0138629	-0.0140789	0.0446881	0.0081725	0.00264344	0.00517509	-0.00431262	-0.0123184	0.00938003	-0.014337
ASIA_hap	NA17982	NA17982_CHD_ASIA	-0.0130661	-0.0129898	0.0441064	0.00350705	0.0025622	0.00124964	0.00572407	-0.00299742	-0.0205713	0.0176103
ASIA_hap	NA17983	NA17983_CHD_ASIA	-0.0120181	-0.0131239	0.0478732	0.00721153	-0.00917175	0.0081348	0.00741095	-0.0112407	0.000155904	0.0127373
ASIA_hap	NA17986	NA17986_CHD_ASIA	-0.0155699	-0.0142179	0.0454122	0.0105869	0.00251863	0.0045187	0.0122504	-0.0238395	0.0171573	0.0022746
ASIA_hap	NA17987	NA17987_CHD_ASIA	-0.0131953	-0.0135822	0.0449688	0.00127584	0.0101205	0.0058043	0.0154373	0.0105195	-0.00662112	-0.0100343
ASIA_hap	NA17988	NA17988_CHD_ASIA	-0.0125336	-0.0117979	0.0463477	0.00712268	-0.0072862	-0.00257105	0.00325644	-0.00953857	0.00954677	0.00296184
ASIA_hap	NA17989	NA17989_CHD_ASIA	-0.0120359	-0.0146899	0.0485433	-0.00700916	0.00559115	0.00126667	0.0135997	-0.00985014	0.00714093	-0.015975
ASIA_hap	NA17990	NA17990_CHD_ASIA	-0.0148115	-0.0121042	0.0481615	0.000527803	0.00443299	0.00350793	-0.012234	-0.00129941	-0.00101199	-0.0325709
ASIA_hap	NA17993	NA17993_CHD_ASIA	-0.0144924	-0.0116429	0.0496162	0.00681465	0.00371322	0.0162144	0.0117717	0.0219015	-0.0149244	0.000385391
ASIA_hap	NA17995	NA17995_CHD_ASIA	-0.0152547	-0.0114676	0.039056	0.00915886	0.00116017	0.0140101	0.00200827	0.0116575	-0.0184206	-0.0104467
ASIA_hap	NA17996	NA17996_CHD_ASIA	-0.0138901	-0.0134965	0.0471468	0.0108591	0.00689938	0.00698017	-0.000862873	-0.00129224	0.00337772	0.0075356
ASIA_hap	NA17997	NA17997_CHD_ASIA	-0.0143705	-0.0134133	0.0457003	0.0101753	0.0107299	-0.00754898	0.00315809	-0.0129707	0.026455	-0.0108743
ASIA_hap	NA17998	NA17998_CHD_ASIA	-0.0123095	-0.0163423	0.0467848	0.00675883	-4.23E-05	0.00462041	0.0111392	-0.0237851	0.0323318	-0.0173473
ASIA_hap	NA17999	NA17999_CHD_ASIA	-0.0133824	-0.0159368	0.0488807	0.00184961	0.00220295	0.00745467	0.00627097	-0.000214954	6.64E-05	0.0121728
ASIA_hap	NA18101	NA18101_CHD_ASIA	-0.0138569	-0.012123	0.0446644	0.0148333	0.0337386	-0.00951506	-0.0329343	-0.00902375	0.0187058	-0.00511224
ASIA_hap	NA18102	NA18102_CHD_ASIA	-0.0144675	-0.0114884	0.0414271	0.011358	0.0156823	0.00685689	0.00470906	0.0108379	0.00518022	-0.0419371
ASIA_hap	NA18105	NA18105_CHD_ASIA	-0.0146737	-0.0111687	0.0444102	0.00635474	-0.00990185	0.00660603	-0.00948343	-0.0179057	0.00756859	-0.0251701
ASIA_hap	NA18106	NA18106_CHD_ASIA	-0.0148713	-0.011637	0.0444789	0.00776106	-0.0051762	0.00593206	-0.000481844	-0.0146585	-0.00133006	-0.0012893
ASIA_hap	NA18107	NA18107_CHD_ASIA	-0.0143376	-0.0151737	0.0449173	0.0104496	-0.0183835	-0.00166877	-0.0044428	-0.0046213	-0.00327406	0.0118978
ASIA_hap	NA18108	NA18108_CHD_ASIA	-0.0140825	-0.0115569	0.0452987	0.00841889	-0.0124112	0.00815294	-0.018008	-0.0135787	-0.000633548	-0.0227613
ASIA_hap	NA18109	NA18109_CHD_ASIA	-0.0145556	-0.0144607	0.0462162	0.00446604	-0.0132572	0.00599654	0.00104775	-0.00235567	0.000898101	-0.00555289
ASIA_hap	NA18112	NA18112_CHD_ASIA	-0.0144441	-0.0114329	0.0481411	0.00485716	-0.00465715	0.0129891	-0.0112534	0.0110622	-0.00390487	-0.0112225
ASIA_hap	NA18117	NA18117_CHD_ASIA	-0.0170495	-0.0122182	0.0399897	0.00749284	0.00256426	0.0105099	-0.0169166	-0.00107242	0.0157597	-0.0120237
ASIA_hap	NA18118	NA18118_CHD_ASIA	-0.0136643	-0.0115029	0.0456387	0.00571602	0.00455796	0.00579851	-0.00365062	0.0093177	-0.00574585	0.0052111
ASIA_hap	NA18120	NA18120_CHD_ASIA	-0.0135712	-0.00994767	0.0424278	0.00947666	-0.00861218	-9.65E-05	-0.0135116	-0.0129095	0.00115298	-0.000817803
ASIA_hap	NA18122	NA18122_CHD_ASIA	-0.0136717	-0.0138548	0.0470633	0.0136427	0.0106974	0.01282	0.0142194	-0.00302128	0.00948499	0.0101602
ASIA_hap	NA18124	NA18124_CHD_ASIA	-0.0140358	-0.0121553	0.0504105	0.0079037	0.00164662	0.00226596	-0.00566277	-0.00793986	0.0281084	-0.0169809
ASIA_hap	NA18125	NA18125_CHD_ASIA	-0.0137029	-0.0124662	0.0465277	0.00943901	-0.00522201	0.00755052	-0.00578398	0.0109712	0.00434598	-0.0165677
ASIA_hap	NA18127	NA18127_CHD_ASIA	-0.013717	-0.013219	0.0456503	0.00983822	0.00775656	0.0078757	0.00693796	-0.0154663	0.00636986	0.00189063
ASIA_hap	NA18128	NA18128_CHD_ASIA	-0.0138405	-0.0137203	0.0433816	0.0113838	-0.00715808	0.0166281	-0.0100742	-0.00646464	-0.00979677	0.0249149
ASIA_hap	NA18129	NA18129_CHD_ASIA	-0.0151753	-0.0120901	0.0499008	0.00536838	0.00618915	0.00443094	0.00113769	-0.00907909	0.0314552	-0.0146031
ASIA_hap	NA18131	NA18131_CHD_ASIA	-0.014088	-0.0117747	0.0433827	0.0114556	0.00473579	0.00992361	-0.0133166	0.0102705	0.00804298	-0.00667239
ASIA_hap	NA18132	NA18132_CHD_ASIA	-0.0137447	-0.0137814	0.0481636	0.0142508	-0.000659505	0.00785935	0.00295011	0.00326148	0.000353616	-0.00941856
ASIA_hap	NA18133	NA18133_CHD_ASIA	-0.0155609	-0.00824799	0.0419809	0.00444802	-0.00170767	-0.00377133	-0.0103558	0.0185743	-0.00748938	-0.0296218
ASIA_hap	NA18134	NA18134_CHD_ASIA	-0.0154231	-0.0139017	0.0506982	0.00866278	0.00606939	-0.00168548	-0.00303975	-0.0100626	-0.00328248	-0.00935097
ASIA_hap	NA18135	NA18135_CHD_ASIA	-0.0126485	-0.0127206	0.0473745	0.0128581	-0.00104107	0.00695624	-0.0049936	-0.00115743	0.00608191	-0.0101807
ASIA_hap	NA18136	NA18136_CHD_ASIA	-0.0140839	-0.0123852	0.0466452	0.0108675	-0.0133864	-0.00476673	-0.0100416	-0.00785574	0.0227507	-0.00178182
